system:index,B8A,B9,LAI,MSR2,OSAVI,RDVI,.geo
7_44653,3303.0,2776.0,1.4314451217651367,0.13167797818747792,0.10307912848843545,23.819924644186713,
7_44658,2734.0,2476.0,1.3251240253448486,0.1559296526128081,0.12101673180927403,23.77478290683224,
7_44671,2849.0,2521.0,1.5338306427001953,0.12648543773911308,0.09919333075389922,22.12160069685972,
7_44674,2730.0,2694.0,1.424831748008728,0.1774084012763722,0.1366347697837019,30.874282142860235,
7_44705,3077.0,3191.0,1.4382320642471313,0.16881294746907427,0.13041541807741036,32.01952624463745,
7_44721,2674.0,2620.0,1.4550528526306152,0.24422954384340426,0.18371232330493484,32.90237775857072,
7_44731,3284.0,3001.0,1.4173505306243896,0.2270722407925432,0.17186101515457358,32.64625985620434,
7_44746,3261.0,2712.0,1.3547314405441284,0.09869079663932134,0.07816286175591727,20.552852912572742,
7_44779,2665.0,2326.0,1.3692494630813599,0.1488013227798957,0.11577680142405877,21.454579209860185,
7_44784,3034.0,3004.0,1.431705355644226,0.23538540315717532,0.17763315308417474,29.126282704256308,
7_44786,3283.0,3183.0,1.3370482921600342,0.2562855045302039,0.19198610055380602,32.71005837713693,
7_44796,2969.0,3008.0,1.5406029224395752,0.18036218927743397,0.13877181783979606,30.446322497404513,
7_44798,2806.0,2517.0,1.5024453401565552,0.13021065357367623,0.10197856642025048,23.854346579738223,
7_44816,3039.0,2530.0,1.3260858058929443,0.1695717023743482,0.1309726065942207,27.409285061143517,
7_44824,3566.0,2486.0,1.3839836120605469,0.2721890508906489,0.2027811477637201,22.09884469881188,
7_44842,3021.0,2467.0,1.4456251859664917,0.2853553320851316,0.2115980852461273,23.93581159942309,
7_44869,2827.0,2467.0,1.505936861038208,0.15135356252254373,0.11765579002053285,24.30656650387747,
7_44877,2779.0,2347.0,1.5699577331542969,0.18530569516192483,0.14233544655117003,22.220466973994334,
7_44881,2819.0,2423.0,1.3207517862319946,0.1562827311352483,0.12127927978689104,21.308794454657676,
7_44884,2641.0,2229.0,1.4308843612670898,0.1670251816483868,0.12912322362806572,21.04505621533522,
7_44887,3014.0,2930.0,1.3702569007873535,0.24133655117546804,0.18173555900822724,32.303724116196356,
7_44900,2876.0,2551.0,1.3642582893371582,0.1667882117274016,0.12895035699458932,24.48002037879756,
7_44908,2759.0,2436.0,1.4448150396347046,0.1741314615182573,0.1342791487661105,23.21604318265457,
7_44909,2750.0,2469.0,1.4817134141921997,0.12843088520629162,0.10064767911981884,23.379931663274654,
7_44910,2979.0,3006.0,1.3461461067199707,0.18572413610616112,0.14262986081921425,29.112929041280566,
7_44927,2691.0,2417.0,1.3841338157653809,0.1761468539957479,0.1357376458939662,21.573754868549635,
7_44942,2747.0,2348.0,1.499874234199524,0.17119792954263582,0.13215441539717904,22.413101290787374,
7_44997,3249.0,2908.0,1.513503909111023,0.16666666666666666,0.12886534655244172,25.65526219596177,
7_45002,2833.0,2568.0,1.4635047912597656,0.13814934547494656,0.1078932384593349,24.178362136955418,
7_45004,2728.0,2457.0,1.465773582458496,0.12701824878424856,0.0995911528382163,22.13005039385999,
7_45012,3438.0,2870.0,1.4932761192321777,0.2733662170594365,0.2035631042623462,29.754104475972426,
7_45021,3408.0,2829.0,1.4038491249084473,0.2476422819999899,0.18608410718116275,29.83548840260441,
7_45023,2705.0,2362.0,1.4285304546356201,0.09852587188222328,0.07803218240253984,22.015645970465794,
7_45031,2877.0,2579.0,1.3804091215133667,0.1321476962601862,0.1034250654600174,24.54784198120635,
7_45033,3225.0,2358.0,1.3663817644119263,0.21996367500781092,0.16691222227414826,21.074963310759262,
7_45037,2801.0,2562.0,1.4557609558105469,0.12222318599559061,0.09599340817797918,23.60527883039727,
7_45049,3364.0,2278.0,1.5820465087890625,0.3326633600589951,0.24261530731187236,25.877344447159867,
7_45064,3141.0,2915.0,1.5334742069244385,0.19004618545379387,0.14572569992850246,31.684423236392906,
7_45070,3064.0,2266.0,1.498871922492981,0.260837356015529,0.19509309547904807,24.304006846140293,
7_45072,3154.0,2900.0,1.55868399143219,0.1755157390487978,0.1352829373922417,25.973933568626883,
7_45073,3416.0,2886.0,1.54506516456604,0.1984242899389688,0.1517118347047705,27.07164308382033,
7_45075,2944.0,2387.0,1.545634388923645,0.21031911002057518,0.16013103322051983,23.623054333712705,
7_45077,3014.0,2953.0,1.3258929252624512,0.20032213432061077,0.15305052599337943,29.744730091163444,
7_45090,2745.0,2554.0,1.3408777713775635,0.17691866874838796,0.13629302856978096,24.142857142857142,
7_45101,2761.0,2456.0,1.3404579162597656,0.14772503991360889,0.11498211872595475,23.614721458922716,
7_45106,2954.0,2459.0,1.4302891492843628,0.24007010191376132,0.18087338260930663,26.077032521900954,
7_45117,3311.0,2788.0,1.4954147338867188,0.336964742142294,0.24537262580894575,30.4448543538396,
7_45128,3247.0,3006.0,1.4245591163635254,0.23647596056285056,0.1783863214371148,32.29964968647951,
7_45129,2750.0,2486.0,1.3204227685928345,0.1719799434021295,0.13271980068505598,23.867452956301026,
7_45160,3135.0,3073.0,1.5074092149734497,0.16621814360557458,0.12853755291093233,25.693127763592198,
7_45170,2846.0,2532.0,1.5760948657989502,0.14200521258537133,0.11075458380077813,23.532682644460035,
7_45181,2964.0,2470.0,1.4508098363876343,0.14413974655527467,0.11233516217470721,24.537161391583716,
7_45187,2803.0,2500.0,1.3696597814559937,0.15760903154006006,0.12224876153102152,23.649287214031148,
7_45190,2800.0,2644.0,1.4382576942443848,0.15881870721402744,0.1231339993863754,24.038372937742185,
7_45218,3429.0,2248.0,1.5319076776504517,0.3085262063156641,0.22692654879672594,27.15304390022776,
7_45244,2907.0,2088.0,1.3676058053970337,0.2124131762408368,0.16160841741498622,21.12463151575645,
7_45253,2932.0,2553.0,1.3930503129959106,0.26166559204303874,0.1956432000188708,29.68720106788317,
7_45256,2778.0,2646.0,1.3378825187683105,0.16256757774740513,0.12586049794323215,32.09320036914011,
7_45275,2677.0,2731.0,1.3239942789077759,0.20980559303868493,0.1597448720736392,32.41584869129315,
7_45292,2749.0,2349.0,1.5158462524414062,0.1533305489626806,0.1191105886962484,22.254801357644972,
7_45295,3532.0,3076.0,1.453334093093872,0.20959626702331166,0.1596232955254731,28.899863543214597,
7_45304,3249.0,2943.0,1.4823660850524902,0.22589054375931528,0.17103922988957973,31.479330930978648,
7_45323,2722.0,2321.0,1.3383506536483765,0.08574929257125441,0.06821841248210381,25.069938236745415,
7_45326,3085.0,2564.0,1.422858715057373,0.1719858626139936,0.13272961514406517,22.78680487738976,
7_45352,2768.0,2293.0,1.4739981889724731,0.18027024470550473,0.13871347109806595,22.353181369749766,
7_45360,3354.0,3107.0,1.4560400247573853,0.20452383788938402,0.15603294991144975,31.571649931211443,
7_45399,3407.0,3070.0,1.4617160558700562,0.15326566936429079,0.11906234772481432,30.746576492247456,
7_45401,2722.0,2360.0,1.3211814165115356,0.14659964852939011,0.11415255192868198,22.07055456635871,
7_45441,3166.0,2623.0,1.342039704322815,0.17460328210806295,0.13462503735554646,23.993712299262185,
7_45451,2652.0,2278.0,1.4252996444702148,0.17849369568179374,0.1374305508892669,22.519793471499106,
7_45474,2802.0,2463.0,1.4763715267181396,0.1474330781204977,0.11476562238480106,25.115139790537317,
7_45476,2780.0,2591.0,1.487744688987732,0.20948299998929304,0.1595315839101379,28.013626345762148,
7_45496,2757.0,2407.0,1.4822261333465576,0.19804671885068284,0.15143950849731513,22.41333682899307,
7_45501,2701.0,2401.0,1.4137107133865356,0.1417295397267248,0.11054961826692125,22.409559615866517,
7_45518,3701.0,3012.0,1.482053279876709,0.19032892474990698,0.1459427765684457,24.985018968609623,
7_45523,2941.0,2182.0,1.5309499502182007,0.19930299956681313,0.15233675874529512,21.084738310548918,
7_45529,2538.0,2417.0,1.4874110221862793,0.17983958968398617,0.13838430142327723,30.147468634488472,
7_45540,2681.0,2433.0,1.3474053144454956,0.16161281509602635,0.12517642686905284,22.861523891127344,
7_45560,2886.0,2517.0,1.472978115081787,0.16175811304036306,0.1252839745260884,24.201553739917696,
7_45568,3273.0,2615.0,1.5352200269699097,0.23414606052567216,0.17677791027844503,30.262493688776534,
7_45572,2697.0,2273.0,1.4774730205535889,0.19837608078341865,0.15167354000680178,21.800130767273433,
7_45574,2787.0,2427.0,1.3814365863800049,0.16618076046128716,0.12850827099646384,23.33393337460158,
7_45577,2802.0,2470.0,1.3696913719177246,0.17585118623050994,0.13552141679495996,25.07732003374204,
7_45581,2947.0,2795.0,1.3471875190734863,0.1296301837764647,0.1015430333140086,27.35445601000659,
7_45585,2850.0,2510.0,1.4714031219482422,0.18814870691894878,0.14437501781410622,22.565929451779386,
7_45596,3113.0,2557.0,1.5150700807571411,0.15346994663417246,0.11921282511119202,26.965816688741597,
7_45599,3194.0,2916.0,1.5156325101852417,0.16705720351664322,0.12914414629575874,29.914804458292533,
7_45605,2795.0,2450.0,1.5292032957077026,0.17482852738115975,0.1347844760138633,22.865045074716157,
7_45615,3060.0,2733.0,1.4797345399856567,0.15520854952861046,0.12048950977970704,26.21889885052968,
7_45617,2795.0,2499.0,1.5474116802215576,0.16560031282010756,0.12808630098942317,22.82835628402658,
7_45619,3599.0,2657.0,1.4917362928390503,0.2514736388813755,0.1887192234082264,22.291059107230495,
7_45626,3167.0,2300.0,1.550667405128479,0.1032611161360852,0.08164995746831864,20.863308215390564,
7_45639,2835.0,2529.0,1.4301692247390747,0.1317476163060735,0.10312576285883968,24.79894675380225,
7_45644,2872.0,2412.0,1.3638911247253418,0.1579610480609643,0.12250758759465752,23.569163285894398,
7_45657,2738.0,2497.0,1.4994659423828125,0.09875689100176409,0.07820854409956698,22.759433504500834,
7_45663,2946.0,2413.0,1.394612431526184,0.2476372705405799,0.1860708883074394,29.856518404388282,
7_45696,3062.0,2538.0,1.3293908834457397,0.2781602359506507,0.2067840971081586,25.27263948040066,
7_45697,2785.0,2942.0,1.5615230798721313,0.12075990716215343,0.0948881548985015,28.254703612369777,
7_45714,2634.0,2292.0,1.3305429220199585,0.1800124620836927,0.1385262149336425,21.867899374770655,
7_45723,3008.0,2605.0,1.5675421953201294,0.1884967565583241,0.14462583280635133,23.158710518372327,
7_45732,3471.0,2427.0,1.3943687677383423,0.2800427668415793,0.20805474264463825,22.904384677140396,
7_45748,2782.0,2497.0,1.3785256147384644,0.1857497294077343,0.14265218282434924,23.902207621452682,
7_45760,3364.0,2885.0,1.4913386106491089,0.18626201525248987,0.1430251086362609,26.182117331756352,
7_45764,2998.0,2470.0,1.3747106790542603,0.17037051593027364,0.13155780381191606,21.850433620490158,
7_45796,3269.0,2495.0,1.386109471321106,0.12886802877414016,0.1009774144407543,26.531479853940183,
7_45815,2715.0,2322.0,1.5202968120574951,0.16888199063418044,0.13047381939808128,21.427615745468113,
7_45839,2797.0,2514.0,1.4968265295028687,0.1171993271278177,0.0922114714544353,23.129562209810935,
7_45887,2883.0,2423.0,1.3904330730438232,0.16078050387520376,0.12456968473565984,24.237170202956708,
7_45923,3298.0,2819.0,1.5321605205535889,0.17372522221991527,0.13398970506479702,25.359688502656926,
7_45925,3069.0,2661.0,1.3291420936584473,0.1803169960445028,0.13875081911858544,22.55620767956955,
7_45931,2795.0,2488.0,1.4039673805236816,0.16119653756227217,0.12487449014192079,22.35313514034239,
7_45977,2909.0,2468.0,1.5674992799758911,0.1882581055154657,0.14445264516632472,23.961234850444725,
7_45980,2746.0,2371.0,1.5379953384399414,0.1312467503699809,0.10275320073748286,22.2343885319705,
7_45990,2842.0,2471.0,1.4120643138885498,0.20498847609551718,0.15636335310115454,24.38475777510256,
7_45994,2773.0,2428.0,1.4501382112503052,0.1601235986924003,0.12408926802006437,23.043522438645706,
7_45998,3276.0,2127.0,1.343731164932251,0.29318826421775107,0.2168139759869968,22.868980984340684,
7_46000,2819.0,2383.0,1.5224813222885132,0.16179483041818996,0.12531273386543754,21.415967135807996,
7_46009,3210.0,3062.0,1.5595136880874634,0.19513179222588492,0.1493594283139123,31.197800439992207,
7_46055,2764.0,2481.0,1.3692153692245483,0.1486857183884939,0.11569108450768298,23.224529390971494,
7_46075,3712.0,2607.0,1.3657854795455933,0.24919272540703852,0.18715629083602428,25.249119539461915,
7_46078,2689.0,2491.0,1.3349248170852661,0.15764411154870014,0.1222738420150411,22.739905833039806,
7_46095,2732.0,2324.0,1.448778748512268,0.1683377156864848,0.1300776869689959,22.21886641328396,
7_46098,3245.0,2749.0,1.4521095752716064,0.1566365357991165,0.1215405857716564,24.325180465163683,
7_46108,3074.0,3100.0,1.468874454498291,0.15837381051089122,0.12280391001849555,30.841843062333453,
7_46115,3043.0,2525.0,1.3602124452590942,0.1945490405308418,0.14895187955442843,23.014162498014322,
7_46157,3169.0,2112.0,1.4118409156799316,0.26650846163707115,0.19893996430874272,23.60206905695653,
7_46169,3164.0,2818.0,1.5825713872909546,0.19700021701244605,0.15069205952752626,29.508093891656745,
7_46178,3684.0,2691.0,1.3501406908035278,0.2563345875671286,0.1920368873156823,24.779023386727733,
7_46191,3303.0,2974.0,1.4468830823898315,0.23682157370289225,0.17862491908021497,33.12483350845042,
7_46193,3035.0,3010.0,1.362017035484314,0.2089219860626843,0.15913324363059417,32.352411455666875,
7_46221,2652.0,2376.0,1.3513318300247192,0.12674101182597258,0.09938248971723763,22.27446124209677,
7_46248,3586.0,2893.0,1.3172248601913452,0.2468007573599441,0.18551360117729204,26.29786127423263,
7_46256,3278.0,2404.0,1.5751115083694458,0.2372113739177869,0.17890978361508578,21.56517778222553,
7_46265,2741.0,2429.0,1.3171446323394775,0.16905369661092381,0.1305949633641406,24.814180827811644,
7_46266,3521.0,2543.0,1.5365859270095825,0.22922750307328071,0.17337850287017692,20.210234866398803,
7_46288,2806.0,2454.0,1.4954949617385864,0.17769708045500748,0.1368584957843209,22.058513474992008,
7_46296,2842.0,2603.0,1.3646235466003418,0.08641852478422261,0.06873395220225163,27.37681090465552,
7_46319,2802.0,2494.0,1.3220083713531494,0.16272298104140884,0.12598674391590334,24.587510183334754,
7_46326,2766.0,2490.0,1.4883898496627808,0.141339899731244,0.11026118691047349,22.91659913622691,
7_46332,3321.0,2621.0,1.573158860206604,0.3237041325381468,0.23682116655010035,27.870749383192095,
7_46338,2875.0,2472.0,1.4203343391418457,0.14055896544630542,0.10968467979699961,21.49126052895488,
7_46353,3075.0,2371.0,1.460007905960083,0.209798372648456,0.15976462112658574,24.614389956522636,
7_46362,2830.0,2442.0,1.5028430223464966,0.16764706885975225,0.1295748735133714,24.103346602756243,
7_46382,3470.0,2898.0,1.5765368938446045,0.16522562625328513,0.12781681644139886,27.435743110038043,
7_46391,3053.0,2664.0,1.5194920301437378,0.182844163796058,0.14056656465062498,25.754922883814864,
7_46406,2939.0,2594.0,1.419217824935913,0.22213457580028131,0.16842440597804942,23.45323971567792,
7_46418,2830.0,2611.0,1.3526006937026978,0.12653338366648448,0.09922550230104386,26.037202733837248,
7_46428,3188.0,3061.0,1.5079751014709473,0.20139470982287322,0.1538104864130545,32.53468728636891,
7_46461,2689.0,2315.0,1.3679262399673462,0.14310725965895196,0.11156973463325298,22.49603700586411,
7_46463,3498.0,2549.0,1.5663599967956543,0.3368121934458573,0.24528335738323406,27.619334550001536,
7_46466,2895.0,2467.0,1.4359959363937378,0.1328154098025791,0.10392388634730089,23.967603006034636,
7_46469,3065.0,3053.0,1.4099700450897217,0.15335412871627327,0.11911899466294593,32.90160667373701,
7_46476,2941.0,2761.0,1.3412343263626099,0.15998403647222892,0.12398206042070038,29.23163445554554,
7_46511,2890.0,2522.0,1.52049720287323,0.16231710758978443,0.12569259558400722,23.813865975848397,
7_46517,2830.0,2399.0,1.5038104057312012,0.18704466328347696,0.14358153736737547,24.158929105190246,
7_46526,2869.0,2553.0,1.52656090259552,0.14297973983368847,0.11147570773096263,24.428971070900488,
7_46528,2807.0,2526.0,1.5410526990890503,0.12606925545080047,0.09887824337686249,25.254065269886848,
7_46536,2848.0,2487.0,1.3877689838409424,0.15345316169991371,0.11920252622899102,21.57297129673057,
7_46540,2818.0,2574.0,1.377408742904663,0.14727746440550474,0.11465021420887168,25.810320039367955,
7_46552,3192.0,2727.0,1.3801324367523193,0.1539943543008754,0.11960136805111632,24.32325439338059,
7_46590,2580.0,2385.0,1.3586792945861816,0.08879549606271746,0.07056523508459857,24.021938472582416,
7_46592,3620.0,2691.0,1.4583982229232788,0.21048033616593592,0.16025332567561273,22.484256580906678,
7_46594,2911.0,2428.0,1.5032947063446045,0.18606960474569453,0.1428841090219189,23.5521210505532,
7_46599,3108.0,2784.0,1.490907907485962,0.11592856444230831,0.0912528027002956,26.707376802284966,
7_46606,3411.0,2239.0,1.5043079853057861,0.3474109718911487,0.2520652797380052,24.852836890055016,
7_46618,3435.0,2681.0,1.4755381345748901,0.13367376849955556,0.1045700950659258,21.376589632992193,
7_46621,2630.0,2427.0,1.3319638967514038,0.11976939502943938,0.09414727708808747,21.928033276402548,
7_46643,2651.0,2417.0,1.3353019952774048,0.11347455939538194,0.08939848863687877,21.06610010726333,
7_46659,3448.0,3199.0,1.5105092525482178,0.2115708602652985,0.16101402741927262,28.789899493716767,
7_46660,3696.0,2746.0,1.5738952159881592,0.23235781486049792,0.17554968469712745,25.62242114476104,
7_46661,2697.0,2381.0,1.316218614578247,0.16985387573778846,0.13117602345531545,24.286621619594975,
7_46669,3056.0,2943.0,1.5794956684112549,0.1421869496847122,0.11088261473903911,31.67544381899666,
7_46686,2856.0,2806.0,1.3488789796829224,0.1456547148789719,0.1134493293934239,28.32794427659265,
7_46690,3005.0,2454.0,1.483580470085144,0.18012035588688186,0.13860873761850906,22.179741119586755,
7_46692,3390.0,3153.0,1.5298055410385132,0.23341312890830304,0.17626863499028972,32.43471090057977,
7_46701,2840.0,2489.0,1.5258433818817139,0.14365587262414678,0.1119764463337022,23.750206086613787,
7_46706,3482.0,2349.0,1.3844763040542603,0.3343540049405768,0.24370793903235208,23.977188011380285,
